"code" "movie_title" "point"
"1738" "95503" "레드: 더 레전드" "8.00"
"1739" "92536" "히든 페이스" "8.00"
"1740" "65532" "두 얼굴의 여친" "8.00"
"1741" "30317" "더 셀" "8.00"
"1742" "118365" "백 투 더 비기닝" "7.99"
"1743" "13092" "여선생 VS 여제자" "7.99"
"1744" "102639" "폴리스 스토리 2014" "7.99"
"1745" "80988" "오늘" "7.99"
"1746" "67513" "사랑의 레시피" "7.99"
"1747" "66026" "로보캅" "7.99"
"1748" "62555" "람보 4: 라스트 블러드" "7.99"
"1749" "69207" "원스 어폰 어 타임" "7.99"
"1750" "78331" "루퍼" "7.99"
"1751" "127395" "크리미널" "7.99"
"1752" "146520" "춘몽" "7.99"
"1753" "38050" "러브 미 이프 유 데어" "7.99"
"1754" "94190" "테드: 황금도시 파이티티를 찾아서" "7.99"
"1755" "29285" "분닥 세인트" "7.99"
"1756" "88270" "위험한 관계" "7.98"
"1757" "96355" "피치 퍼펙트" "7.98"
"1758" "125473" "원더 우먼" "7.98"
"1759" "19086" "떼시스" "7.98"
"1760" "99671" "결혼하지 않아도 괜찮을까" "7.98"
"1761" "77017" "전국노래자랑" "7.98"
"1762" "100647" "히말라야" "7.98"
"1763" "51460" "자투라 - 스페이스 어드벤쳐" "7.98"
"1764" "39102" "태풍태양" "7.98"
"1765" "110379" "아우토반" "7.98"
"1766" "146897" "키즈모노가타리 I 철혈편" "7.98"
"1767" "65967" "주노" "7.98"
"1768" "65869" "디스터비아" "7.98"
"1769" "33721" "라스트 캐슬" "7.98"
"1770" "118931" "스텝 업: 올 인" "7.98"
"1771" "17885" "매드니스" "7.98"
"1772" "154307" "에곤 쉴레: 욕망이 그린 그림" "7.97"
"1773" "12577" "패스워드" "7.97"
"1774" "35163" "인썸니아" "7.97"
"1775" "77119" "머신건 프리처" "7.97"
"1776" "80466" "드라이브" "7.97"
"1777" "47701" "마더" "7.97"
"1778" "94895" "네모난원" "7.97"
"1779" "62328" "설국열차" "7.97"
"1780" "118377" "드라큘라: 전설의 시작" "7.97"
"1781" "36746" "내셔널 트레져: 비밀의 책" "7.97"
"1782" "19333" "더 게임" "7.96"
"1783" "25415" "함정" "7.96"
"1784" "45292" "이글 아이" "7.96"
"1785" "43906" "나나" "7.96"
"1786" "22879" "피도 눈물도 없이" "7.96"
"1787" "58242" "우리에게 내일은 없다" "7.96"
"1788" "43151" "4 브라더스" "7.96"
"1789" "44354" "수면의 과학" "7.96"
"1790" "40932" "매치 포인트" "7.96"
"1791" "78218" "줄리아의 눈" "7.96"
"1792" "93728" "관상" "7.96"
"1793" "120793" "더 랍스터" "7.96"
"1794" "114146" "비행기2: 소방구조대" "7.96"
"1795" "88477" "오즈의 마법사: 돌아온 도로시" "7.96"
"1796" "58280" "짝패" "7.96"
"1797" "65341" "히어로" "7.96"
"1798" "102958" "프랭크" "7.96"
"1799" "40887" "미스터 주부퀴즈왕" "7.95"
"1800" "83084" "최종병기 활" "7.95"
"1801" "34001" "트리플 엑스" "7.95"
"1802" "121061" "글로리데이" "7.95"
"1803" "120165" "해어화" "7.95"
"1804" "114261" "더 기버: 기억전달자" "7.95"
"1805" "39360" "콜래트럴" "7.95"
"1806" "37555" "엘리펀트" "7.95"
"1807" "152331" "보통사람" "7.95"
"1808" "130903" "검사외전" "7.95"
"1809" "84505" "별을 쫓는 아이:아가르타의 전설" "7.95"
"1810" "136835" "매그니피센트 7" "7.95"
"1811" "51834" "백야행 - 하얀 어둠 속을 걷다" "7.95"
"1812" "137921" "바스티유 데이" "7.95"
"1813" "90931" "더 스토리: 세상에 숨겨진 사랑" "7.94"
"1814" "37926" "어린 신부" "7.94"
"1815" "58287" "식스틴 블럭" "7.94"
"1816" "37491" "거미숲" "7.94"
"1817" "65642" "에반 올마이티" "7.94"
"1818" "104816" "트랜센던스" "7.94"
"1819" "37937" "진주 귀걸이를 한 소녀" "7.94"
"1820" "69299" "고고70" "7.94"
"1821" "33680" "엑스페리먼트" "7.94"
"1822" "113351" "미니언즈" "7.94"
"1823" "131384" "종이 달" "7.94"
"1824" "148655" "매직브러시" "7.93"
"1825" "65213" "헬보이 2: 골든 아미" "7.93"
"1826" "118364" "선 오브 갓" "7.93"
"1827" "37883" "해리 포터와 불의 잔" "7.93"
"1828" "81478" "투혼" "7.93"
"1829" "136859" "매기스 플랜" "7.93"
"1830" "24479" "스타워즈: 에피소드 1 -  보이지 않는 위험" "7.93"
"1831" "98485" "익스펜더블 3" "7.93"
"1832" "35189" "펀치 드렁크 러브" "7.93"
"1833" "120033" "중2병이라도 사랑이 하고 싶어! 극장판" "7.93"
"1834" "42841" "레이크 하우스" "7.93"
"1835" "98430" "적인걸2: 신도해왕의 비밀" "7.92"
"1836" "19150" "나 홀로 집에 3" "7.92"
"1837" "79565" "마마" "7.92"
"1838" "76695" "대지진" "7.92"
"1839" "36351" "리크루트" "7.92"
"1840" "46763" "미스 페티그루의 어느 특별한 하루" "7.92"
"1841" "94897" "소수의견" "7.92"
"1842" "39382" "연애" "7.92"
"1843" "72648" "방가? 방가!" "7.92"
"1844" "84065" "커플즈" "7.91"
"1845" "67622" "프라이스리스" "7.91"
"1846" "38849" "마인드헌터" "7.91"
"1847" "98148" "맥코리아" "7.91"
"1848" "116233" "패신저스" "7.91"
"1849" "84375" "퍼펙트 센스" "7.91"
"1850" "76461" "철의 여인" "7.90"
"1851" "29192" "미션 투 마스" "7.90"
"1852" "104072" "그레이트 뷰티" "7.90"
"1853" "99748" "스누피:더 피너츠 무비" "7.90"
"1854" "49692" "아기와 나" "7.90"
"1855" "92825" "뷰티풀 크리처스" "7.90"
"1856" "139437" "사울의 아들" "7.90"
"1857" "120188" "섬. 사라진 사람들" "7.89"
"1858" "47036" "닌자 어쌔신" "7.89"
"1859" "96359" "플라이트" "7.89"
"1860" "149221" "대립군" "7.89"
"1861" "112031" "오싱" "7.89"
"1862" "142689" "최악의 하루" "7.89"
"1863" "53741" "화차" "7.89"
"1864" "46869" "마다가스카 2" "7.89"
"1865" "33834" "사토라레" "7.89"
"1866" "136687" "위대한 소원" "7.89"
"1867" "67786" "쥬라기 월드" "7.89"
"1868" "67785" "눈에는 눈 이에는 이" "7.89"
"1869" "46314" "아이스케키" "7.89"
"1870" "39680" "피와 뼈" "7.88"
"1871" "54177" "G-포스: 기니피그 특공대" "7.88"
"1872" "35099" "광복절 특사" "7.88"
"1873" "103343" "세이빙 산타" "7.88"
"1874" "52413" "불신지옥" "7.88"
"1875" "100206" "니드 포 스피드" "7.88"
"1876" "65433" "열한번째 엄마" "7.88"
"1877" "36342" "28일 후" "7.88"
"1878" "122469" "히트맨: 에이전트 47" "7.87"
"1879" "67535" "내가 사는 피부" "7.87"
"1880" "117789" "워터 디바이너" "7.87"
"1881" "75355" "퀵" "7.87"
"1882" "74838" "아이들..." "7.87"
"1883" "65676" "아들" "7.87"
"1884" "132380" "일곱난쟁이" "7.87"
"1885" "149174" "그물" "7.87"
"1886" "54975" "아빠가 여자를 좋아해" "7.87"
"1887" "42547" "싸움의 기술" "7.86"
"1888" "74767" "더 씽" "7.86"
"1889" "109982" "테이큰 3" "7.86"
"1890" "18811" "에이리언 4" "7.86"
"1891" "45033" "원피스 - 기계태엽성의 메카거병" "7.86"
"1892" "32680" "갱스 오브 뉴욕" "7.86"
"1893" "149645" "극장판 안녕 자두야" "7.86"
"1894" "129051" "성난 변호사" "7.86"
"1895" "75237" "아웃레이지" "7.86"
"1896" "90590" "마스터" "7.86"
"1897" "51447" "잘 알지도 못하면서" "7.85"
"1898" "92823" "컨저링" "7.85"
"1899" "38247" "사과" "7.85"
"1900" "52463" "코난 : 암흑의 시대" "7.85"
"1901" "53746" "밀레니엄 제1부 - 여자를 증오한 남자들" "7.85"
"1902" "47229" "트와일라잇" "7.85"
"1903" "40033" "혈의 누" "7.85"
"1904" "144280" "임금님의 사건수첩" "7.85"
"1905" "142010" "더 매직: 리틀톰과 도둑공주" "7.85"
"1906" "70994" "007 스카이폴" "7.85"
"1907" "121094" "아이돌 마스터 무비 : 빛의 저편으로!" "7.85"
"1908" "109955" "사랑에 대한 모든 것" "7.85"
"1909" "109200" "아빠를 빌려드립니다" "7.85"
"1910" "53723" "19" "7.84"
"1911" "63027" "어크로스 더 유니버스" "7.84"
"1912" "61706" "데스 센텐스" "7.84"
"1913" "37248" "더 로드" "7.84"
"1914" "118903" "런 올 나이트" "7.84"
"1915" "122494" "라이프" "7.84"
"1916" "66200" "미스터 브룩스" "7.84"
"1917" "122457" "소셜포비아" "7.84"
"1918" "39862" "인 굿 컴퍼니" "7.84"
"1919" "137340" "마이 리틀 자이언트" "7.84"
"1920" "38376" "이노센스" "7.84"
"1921" "54254" "손님은 왕이다" "7.84"
"1922" "113364" "맥베스" "7.84"
"1923" "74180" "히어애프터" "7.84"
"1924" "86319" "로우리스 : 나쁜 영웅들" "7.83"
"1925" "68196" "맨 오브 스틸" "7.83"
"1926" "65090" "밴티지 포인트" "7.83"
"1927" "83528" "북촌방향" "7.83"
"1928" "61433" "잃어버린 세계를 찾아서" "7.83"
"1929" "66625" "죽어도 해피 엔딩" "7.83"
"1930" "80632" "프렌즈 위드 베네핏" "7.83"
"1931" "39378" "댄서의 순정" "7.83"
"1932" "129461" "인페르노" "7.83"
"1933" "18029" "화성 침공" "7.83"
"1934" "42795" "스켈리톤 키" "7.83"
"1935" "82556" "마진 콜: 24시간, 조작된 진실" "7.83"
"1936" "50453" "디트로이트 메탈 시티" "7.83"
"1937" "38883" "내셔널 트레져" "7.83"
"1938" "93158" "퍼시잭슨과 괴물의 바다" "7.82"
"1939" "80801" "극장판 유희왕 : 시공을 초월한 우정" "7.82"
"1940" "40743" "하우스 오브 왁스" "7.82"
"1941" "36398" "스캔들 - 조선남녀상열지사" "7.82"
"1942" "42506" "전차남" "7.82"
"1943" "52307" "13구역: 얼티메이텀" "7.82"
"1944" "130342" "한여름의 판타지아" "7.82"
"1945" "56252" "미스 포터" "7.82"
"1946" "45889" "순정만화" "7.82"
"1947" "87216" "개구쟁이 스머프 2" "7.82"
"1948" "127397" "콩: 스컬 아일랜드" "7.81"
"1949" "49835" "모범시민" "7.81"
"1950" "98467" "화이 : 괴물을 삼킨 아이" "7.81"
"1951" "38619" "시실리 2km" "7.81"
"1952" "25420" "아이즈 와이드 셧" "7.81"
"1953" "61700" "극장판 포켓몬스터 AG : 포켓몬레인저와 바다의 왕자 마나피" "7.81"
"1954" "45397" "로맨틱 아일랜드" "7.81"
"1955" "122133" "남과 여" "7.81"
"1956" "89218" "베를린" "7.81"
"1957" "89615" "초한지 - 천하대전" "7.81"
"1958" "62727" "행복" "7.81"
"1959" "77291" "누나" "7.81"
"1960" "98996" "마마" "7.81"
"1961" "92549" "돈 존" "7.81"
"1962" "43507" "린다 린다 린다" "7.80"
"1963" "73412" "차이니즈 조디악" "7.80"
"1964" "97711" "왓 이프" "7.80"
"1965" "64185" "님은 먼곳에" "7.80"
"1966" "123300" "존 윅" "7.80"
"1967" "123050" "창문넘어 도망친 100세 노인" "7.80"
"1968" "117774" "상의원" "7.80"
"1969" "78780" "라스트 스탠드" "7.80"
"1970" "119431" "팬" "7.80"
"1971" "98447" "님포매니악 볼륨2" "7.80"
"1972" "65064" "가면" "7.80"
"1973" "136870" "카페 소사이어티" "7.80"
"1974" "65724" "오스트레일리아" "7.80"
"1975" "72408" "악마를 보았다" "7.80"
"1976" "64686" "소셜 네트워크" "7.80"
"1977" "87792" "레이드 : 첫번째 습격" "7.79"
"1978" "107921" "미하엘 콜하스의 선택" "7.79"
"1979" "93715" "남쪽으로 튀어" "7.79"
"1980" "78388" "세이프 하우스" "7.79"
"1981" "99488" "더 바디" "7.78"
"1982" "70392" "더 로드" "7.78"
"1983" "78161" "통증" "7.78"
"1984" "124212" "레버넌트: 죽음에서 돌아온 자" "7.78"
"1985" "48747" "밀양" "7.78"
"1986" "97647" "어거스트 : 가족의 초상" "7.78"
"1987" "93654" "런닝맨" "7.78"
"1988" "100072" "스타워즈: 깨어난 포스" "7.78"
"1989" "54974" "홍길동의 후예" "7.78"
"1990" "36341" "우리 방금 결혼했어요" "7.78"
"1991" "98146" "감시자들" "7.77"
"1992" "118376" "셀프/리스" "7.77"
"1993" "133479" "빅" "7.77"
"1994" "96031" "오직 사랑하는 이들만이 살아남는다" "7.77"
"1995" "65721" "명장" "7.77"
"1996" "37716" "어디선가 누군가에 무슨 일이 생기면 틀림없이 나타난다 홍반장" "7.77"
"1997" "69986" "황해" "7.77"
"1998" "65968" "킹덤" "7.77"
"1999" "37376" "언더월드" "7.77"
"2000" "50498" "엣지 오브 다크니스" "7.77"
